	city	neighborhood	price	house type	house_area	garden_area	rooms	balconies	air_condition	parking	protected_room	elevator	sun_balcony	renovated	furniture	accessibility	bars	storage
144	Tel Aviv Jaffa	פלורנטין	1990000.0	apartment	40.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
145	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	5450000.0	apartment	95.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
146	Tel Aviv Jaffa	הצפון הישן החלק הדרום מערבי	5300000.0	penthouse	80.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
147	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	4000000.0	apartment	84.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
148	Tel Aviv Jaffa	נוה אביבים	6500000.0	apartment	160.0	0.0	5.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
149	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	5350000.0	apartment	120.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
150	Tel Aviv Jaffa	נוה אביבים	3199999.0	apartment	90.0	0.0	4.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
151	Tel Aviv Jaffa	רמת אביב ג	5250000.0	apartment	125.0	0.0	5.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
152	Tel Aviv Jaffa	אין	6200000.0	daul faimly	330.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
153	Tel Aviv Jaffa	הצפון הישן החלק המרכזי	9000000.0	apartment	140.0	0.0	5.5	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0
154	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	5950000.0	penthouse	95.0	0.0	3.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
155	Tel Aviv Jaffa	אין	5550000.0	garden apartment	172.0	60.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
156	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	3150000.0	apartment	60.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
157	Tel Aviv Jaffa	הדר יוסף	3790000.0	garden apartment	100.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
158	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	2120000.0	apartment	90.0	0.0	4.5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
159	Tel Aviv Jaffa	יד אליהו	2980000.0	apartment	101.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
160	Tel Aviv Jaffa	רמת אביב ג	10000000.0	private house	380.0	100.0	7.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0
161	Tel Aviv Jaffa	הצפון הישן החלק המרכזי	10250000.0	apartment	163.0	0.0	4.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
162	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	6200000.0	penthouse	150.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
163	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	13000000.0	apartment	200.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
164	Tel Aviv Jaffa	הגוש הגדול	9000000.0	penthouse	170.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
165	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	4150000.0	penthouse	85.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
166	Tel Aviv Jaffa	הקריה	7000000.0	apartment	138.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
167	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	2320000.0	apartment	125.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
168	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	3900000.0	apartment	70.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
169	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	4800000.0	apartment	95.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
170	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	7250000.0	garden apartment	116.0	120.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
171	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	7000001.0	garden apartment	176.0	75.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
172	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	2850000.0	garden apartment	40.0	28.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
173	Tel Aviv Jaffa	נוה שאנן	1720000.0	apartment	55.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
174	Tel Aviv Jaffa	הקריה	4980000.0	apartment	112.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
175	Tel Aviv Jaffa	יד אליהו	2300000.0	apartment	87.0	0.0	3.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
176	Tel Aviv Jaffa	הצפון הישן החלק המרכזי	13000000.0	penthouse	135.0	0.0	5.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
177	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	3850000.0	apartment	70.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
178	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	3150000.0	apartment	116.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
179	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	5500000.0	apartment	124.0	0.0	4.5	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
180	Tel Aviv Jaffa	רמת אביב ג	5400000.0	garden apartment	120.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
181	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	2900000.0	apartment	65.0	0.0	2.5	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
182	Tel Aviv Jaffa	הדר יוסף	3390000.0	apartment	100.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
183	Tel Aviv Jaffa	אין	8000000.0	private house	402.0	0.0	6.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
184	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	9990000.0	penthouse	238.0	0.0	3.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
185	Tel Aviv Jaffa	הגוש הגדול	4000000.0	apartment	105.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
186	Tel Aviv Jaffa	הצפון החדש החלק הדרומי	5350000.0	apartment	103.0	0.0	4.5	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
187	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	6500000.0	apartment	120.0	0.0	4.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
188	Tel Aviv Jaffa	הצפון הישן החלק המרכזי	13000000.0	apartment	160.0	0.0	4.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
189	Tel Aviv Jaffa	הגוש הגדול	7200000.0	penthouse	150.0	0.0	5.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
190	Tel Aviv Jaffa	הצפון הישן החלק הדרום מערבי	2300000.0	apartment	50.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
191	Tel Aviv Jaffa	הקריה	12000000.0	apartment	180.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
192	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	6300000.0	apartment	150.0	0.0	4.5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
193	Tel Aviv Jaffa	אין	10000000.0	penthouse	220.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
194	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	10000000.0	penthouse	200.0	0.0	3.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
195	Tel Aviv Jaffa	הצפון הישן החלק הדרום מערבי	4500000.0	apartment	91.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
196	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	5500000.0	apartment	110.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
197	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	2460000.0	apartment	90.0	0.0	4.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0
198	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	3700000.0	apartment	67.0	0.0	2.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
199	Tel Aviv Jaffa	לב תל אביב החלק הדרומי	3390000.0	penthouse	118.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
200	Tel Aviv Jaffa	הקריה	3950000.0	apartment	94.0	0.0	4.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
201	Tel Aviv Jaffa	הצפון החדש החלק הדרומי	3590000.0	apartment	100.0	0.0	3.5	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
202	Tel Aviv Jaffa	הדר יוסף	6700000.0	garden apartment	300.0	100.0	6.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
203	Tel Aviv Jaffa	הדר יוסף	2990000.0	apartment	78.0	0.0	3.5	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
204	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	3650000.0	duplex	100.0	0.0	3.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
205	Tel Aviv Jaffa	אזורי חן	6500000.0	apartment	125.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
206	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	5380000.0	garden apartment	110.0	35.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
207	Tel Aviv Jaffa	פלורנטין	2560000.0	apartment	41.0	0.0	2.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
208	Tel Aviv Jaffa	רמת אביב ג	4800000.0	apartment	140.0	0.0	5.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0
209	Tel Aviv Jaffa	יד אליהו	2850000.0	garden apartment	111.0	0.0	3.5	2.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
210	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	3550000.0	apartment	70.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
211	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	9500000.0	apartment	137.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
212	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	9900000.0	penthouse	120.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
213	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	4300000.0	apartment	90.0	0.0	4.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
214	Tel Aviv Jaffa	התקווה	2000000.0	private house	120.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
215	Tel Aviv Jaffa	הקריה	7400000.0	apartment	170.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
216	Tel Aviv Jaffa	אין	10500000.0	penthouse	170.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
217	Tel Aviv Jaffa	פלורנטין	3900000.0	apartment	80.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
218	Tel Aviv Jaffa	אין	8700000.0	apartment	120.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
219	Tel Aviv Jaffa	הגוש הגדול	5300000.0	apartment	117.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
220	Tel Aviv Jaffa	נוה שאנן	2680000.0	apartment	80.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
221	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	4880000.0	apartment	98.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
222	Tel Aviv Jaffa	הצפון הישן החלק הדרום מערבי	3290000.0	apartment	40.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
223	Tel Aviv Jaffa	הצפון החדש החלק הדרומי	3400000.0	apartment	73.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
224	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	7190000.0	apartment	142.0	0.0	5.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
225	Tel Aviv Jaffa	לב תל אביב החלק הדרומי	9550000.0	penthouse	135.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
226	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	6950000.0	apartment	108.0	0.0	4.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
227	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	4450000.0	apartment	82.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
228	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	7800000.0	apartment	147.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
229	Tel Aviv Jaffa	נוה אביבים	6200000.0	penthouse	150.0	0.0	4.5	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
230	Tel Aviv Jaffa	נוה שאנן	5990000.0	penthouse	100.0	0.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
231	Tel Aviv Jaffa	הצפון החדש החלק הדרומי	7950000.0	apartment	123.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
232	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	8390000.0	penthouse	120.0	0.0	6.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
233	Tel Aviv Jaffa	לב תל אביב החלק הדרומי	11500000.0	apartment	168.0	0.0	4.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
234	Tel Aviv Jaffa	התקווה	3450000.0	private house	180.0	20.0	5.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
235	Tel Aviv Jaffa	הקריה	11000000.0	penthouse	235.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
236	Tel Aviv Jaffa	אין	9500000.0	private house	471.0	471.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
237	Tel Aviv Jaffa	פלורנטין	3300000.0	apartment	100.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
238	Tel Aviv Jaffa	אין	4100000.0	apartment	120.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
239	Tel Aviv Jaffa	אין	3700000.0	apartment	112.0	0.0	5.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0
240	Tel Aviv Jaffa	אין	2450000.0	apartment	87.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
241	Tel Aviv Jaffa	התקווה	2190000.0	garden apartment	70.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0
242	Tel Aviv Jaffa	אין	12500000.0	apartment	145.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
243	Tel Aviv Jaffa	הקריה	3300000.0	apartment	67.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
244	Tel Aviv Jaffa	הצפון הישן החלק המרכזי	3390000.0	apartment	63.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
245	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	4195000.0	apartment	60.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
246	Tel Aviv Jaffa	הגוש הגדול	4250000.0	apartment	110.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
247	Tel Aviv Jaffa	התקווה	1750000.0	penthouse	140.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
248	Tel Aviv Jaffa	אין	2500000.0	apartment	100.0	0.0	4.5	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0
249	Tel Aviv Jaffa	הגוש הגדול	6900000.0	apartment	144.0	0.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
250	Tel Aviv Jaffa	הגוש הגדול	6450000.0	apartment	152.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
251	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	2200000.0	apartment	40.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
252	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	5250000.0	apartment	110.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
253	Tel Aviv Jaffa	פלורנטין	2350000.0	duplex	58.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
254	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	3300000.0	apartment	60.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
255	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	2450000.0	apartment	60.0	0.0	2.5	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
256	Tel Aviv Jaffa	אזורי חן	4999999.0	apartment	120.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
257	Tel Aviv Jaffa	הצפון הישן החלק המרכזי	9800000.0	penthouse	190.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
258	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	6900000.0	garden apartment	142.0	0.0	5.5	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
259	Tel Aviv Jaffa	פלורנטין	2300000.0	apartment	42.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
260	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	3350000.0	apartment	65.0	0.0	2.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
261	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	7900000.0	apartment	160.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
262	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	7500000.0	apartment	88.0	0.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
263	Tel Aviv Jaffa	אין	6500000.0	penthouse	140.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
264	Tel Aviv Jaffa	קרית שלום	3000000.0	apartment	70.0	0.0	3.5	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
265	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	5850000.0	apartment	115.0	0.0	4.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
266	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	5500000.0	apartment	125.0	0.0	4.5	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
267	Tel Aviv Jaffa	אין	13500000.0	private house	500.0	0.0	8.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
268	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	7600000.0	apartment	100.0	0.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
269	Tel Aviv Jaffa	לב תל אביב החלק הדרומי	8500016.0	apartment	145.0	0.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
270	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	5500000.0	apartment	120.0	0.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
271	Tel Aviv Jaffa	הצפון החדש החלק הדרומי	13500000.0	apartment	205.0	0.0	5.5	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
272	Tel Aviv Jaffa	הצפון החדש החלק הדרומי	4770000.0	apartment	100.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
273	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	9700000.0	penthouse	155.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
274	Tel Aviv Jaffa	הקריה	4250000.0	apartment	90.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
275	Tel Aviv Jaffa	הצפון החדש סביבת ככר המדינה	3300000.0	garden apartment	100.0	100.0	4.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0
276	Tel Aviv Jaffa	לב תל אביב החלק הדרומי	3580000.0	apartment	65.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
277	Tel Aviv Jaffa	הצפון הישן החלק הצפוני	6500000.0	penthouse	148.0	0.0	3.5	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0
278	Tel Aviv Jaffa	קרית שלום	3650000.0	garden apartment	300.0	150.0	6.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
279	Tel Aviv Jaffa	הגוש הגדול	4900000.0	apartment	120.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
280	Tel Aviv Jaffa	לב תל אביב החלק הצפוני	5000000.0	duplex	95.0	0.0	4.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
281	Tel Aviv Jaffa	הצפון החדש החלק הדרומי	3650000.0	apartment	71.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0
282	Tel Aviv Jaffa	רמת אביב ג	3250000.0	apartment	90.0	0.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
283	Tel Aviv Jaffa	אין	6500000.0	penthouse	130.0	0.0	4.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
284	Tel Aviv Jaffa	הצפון הישן החלק הדרום מערבי	1690000.0	apartment	53.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
285	Tel Aviv Jaffa	יד אליהו	2650000.0	apartment	94.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
286	Tel Aviv Jaffa	אין	4400000.0	apartment	125.0	0.0	5.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
287	Tel Aviv Jaffa	הגוש הגדול	4650000.0	apartment	120.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
288	Tel Aviv Jaffa	הצפון הישן החלק הדרום מערבי	3195000.0	apartment	55.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
289	Tel Aviv Jaffa	נוה שאנן	2980000.0	garden apartment	100.0	60.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
290	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	2500000.0	apartment	40.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
291	Tel Aviv Jaffa	הצפון הישן החלק הדרום מזרחי	5800000.0	garden apartment	70.0	67.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
